cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
-1.8,0.3,13.2,7.2,6.0,25,0,0,-4.2648986979038455,-1.5850375491427258,-0.0963503953535109,-0.2358672037953511,-1.6275149560533464,-0.1745444164844229,-0.1485027516027912,-0.8805647027329542,-1.077256457239855,-0.1980107804411091,-0.1751581212738528,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=0.3_cz=13.2.log
-1.8,0.4,13.2,7.2,6.0,25,0,0,-4.25914882379584,-1.5682880523381757,-0.0902233878150582,-0.2484061085851863,-1.6402872947510332,-0.1661621378734707,-0.1605772989569232,-0.8426072503207251,-1.1065850195591338,-0.2017049318528734,-0.1712794819031842,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=0.4_cz=13.2.log
-1.8,0.5,13.2,7.2,6.0,25,0,0,-4.247138909588102,-1.5376718392362818,-0.0844841813668608,-0.2615700133610517,-1.6535666612908244,-0.1582931625889614,-0.1736119366250932,-0.8035780107602477,-1.136268752568867,-0.2053181343362666,-0.1673751146881841,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=0.5_cz=13.2.log
-1.8,0.6,13.2,7.2,6.0,25,0,0,-4.227052942384034,-1.488628167891875,-0.0791302659781649,-0.2753689582459628,-1.6659524537390098,-0.1508320685243234,-0.188004506053403,-0.7638923960039392,-1.1668993982020766,-0.2088485057465732,-0.1634544322150759,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=0.6_cz=13.2.log
-1.8,0.7,13.3,7.2,6.0,25,0,0,-4.018075797066558,-1.4492669753963128,-0.0693498951150104,-0.2734701129375025,-1.5947463837219402,-0.1370783045422285,-0.1858119860989973,-0.6626562075689435,-1.1450890332343988,-0.2027647963259369,-0.152703931031283,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=0.7_cz=13.3.log
-1.9,0.8,13.4,7.2,6.0,25,0,0,-3.7455657744430937,-1.3769000123720616,-0.0582329279277473,-0.2657078144839033,-1.4583395150257277,-0.1237462270073592,-0.1756450691027566,-0.5836087730131112,-1.1090693316073157,-0.1868285522796213,-0.1367733345832675,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.9_cy=0.8_cz=13.4.log
-2.0,0.9,13.4,7.2,6.0,25,0,0,-3.672974162444007,-1.325968790682964,-0.0522954283514991,-0.2731136872898787,-1.4014645187417043,-0.1172816189937293,-0.1825727795949205,-0.5601857070578262,-1.1281462631304748,-0.180089094908908,-0.1282046855194494,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.0_cy=0.9_cz=13.4.log
-2.0,1.0,13.5,7.2,6.0,25,0,0,-3.422808829578571,-1.2117569504771382,-0.0460479388711974,-0.2699259364744648,-1.265495024388656,-0.1072414590744301,-0.1789470266085118,-0.4805609632167034,-1.1081268116249705,-0.1744308372726664,-0.1199830495170317,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.0_cy=1.0_cz=13.5.log
-2.1,1.1,13.5,7.2,6.0,25,0,0,-3.3560621594660915,-1.162092044018209,-0.0413968346547335,-0.2765712675172835,-1.1986294414382428,-0.1018737385747954,-0.1858621868304908,-0.4582975358352996,-1.133948848117143,-0.1679254409973509,-0.1126775779994204,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.1_cy=1.1_cz=13.5.log
-2.1,1.2,13.5,7.2,6.0,25,0,0,-3.3342875628732145,-1.1119828606024384,-0.0390210818732157,-0.2896272403886542,-1.1748079068493098,-0.0975690198829397,-0.2002961719408631,-0.4301179443718865,-1.1676712355110794,-0.169866329524666,-0.1099799126968719,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.1_cy=1.2_cz=13.5.log
-2.2,1.3,13.5,7.2,6.0,25,0,0,-3.2592969802208245,-1.0667557048145682,-0.0349786625010892,-0.2957253827480599,-1.1028287446824834,-0.0927823735401034,-0.2083697157213464,-0.4079097378998995,-1.1840812494629065,-0.1632002906990237,-0.1033854101551696,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.2_cy=1.3_cz=13.5.log
-2.3,1.4,13.6,7.2,6.0,25,0,0,-3.004968118126272,-0.9677898477530108,-0.029299696907401,-0.2836433051852509,-0.9384361848933622,-0.0847188699990511,-0.1960008658352308,-0.3513039433746598,-1.1601298202876933,-0.1500985094462521,-0.0934914597310125,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=1.4_cz=13.6.log
-2.3,1.5,13.6,7.2,6.0,25,0,0,-2.9840127356001176,-0.930865904316306,-0.0276380504947155,-0.2962173505220562,-0.9142318691592664,-0.0813340810127556,-0.211019062786363,-0.3282787189236842,-1.1823731673066504,-0.1514457733719609,-0.0912619168520905,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=1.5_cz=13.6.log
-2.3,1.6,13.6,7.2,6.0,25,0,0,-2.953530496364692,-0.8918510975781828,-0.0260993958218023,-0.3093097192468121,-0.8894358114921488,-0.0780961296986788,-0.2267645437968894,-0.3063409694004804,-1.1946365952608176,-0.1527215012465603,-0.0890530816395767,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=1.6_cz=13.6.log
-2.3,1.7,13.7,7.2,6.0,25,0,0,-2.745341817382723,-0.8062712837709114,-0.0230848379433155,-0.3030961151234805,-0.7882906122831628,-0.0720632483717054,-0.2191616325872019,-0.260987056652084,-1.1474955340381712,-0.1473788810544647,-0.0834964805981144,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-2.3_cy=1.7_cz=13.7.log
